更新时间,#genre#
汕头综合,https://iptv.mydiver.eu.org/live/encrypted/NzE4NjFiN2VjZGEzNTVhYWNmYjkwNGI5OTQ0ZWQ4ZGI6NDhiOWVlOWRjOGRlMmQ0ZmRlM2IxZGQ1NjhkOTY1ZTI0ZmM0M2NjODYxNDMwOWEwMGZkMmEwMThjZTI2OWY4NTI5YmUzYjI4MzQ2Njc2YjljYTU1NTlmMTdhYzVhZWJkOWNlMjI0YzBlNTBmYzVlZmViNTc1MWFjZWRlNzg0ZmRiMWQ3ZWZlM2NkYmMxY2E2ZDE1MDkyOGFjZDIyYmM5MjNmZjA5NGNiZjM2NTIyY2ZmZDA5NjA4MWY2ZWJhY2MxOGUxM2M1MWU3OTg0MzZkZWJhZDRiOGUwYjJjZWM0Njk3ZGMzYjU1Mjg4NGE3ZGRkZGM4NDUwMzVjY2Q2OTY1ZjYzN2IxYWI0MzI0NGI5NWFiODYzNDk5ODBiMzEyMWM4NjhiN2Y2N2I2MzYzZWUyN2QzZDQ1NTBjNmNlY2RmNGU4NmM2NWVhZTMwNDMzM2JlYjJkNWRlMzQxNWM3MGFlMzQ5ZDg2M2ZhNTgxNzgzODgwNzIxN2ViNzQwZTQxNzU2?username=tg_at1uqlok
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-8.ctv
佛山综合,https://iptv.mydiver.eu.org/live/encrypted/MGQxZDhhNDYxMjkzMjhhN2FlMWZhNjY5MzEyYWM2ODc6MDg2YmIwYTQzNmUyMjg3NjNkY2I4ZmE0MmIyZjMwY2Q0MDljOTdlZGMyNDhjY2RhNWRhMzY4OTI0MDQ1ODAyZWZjYWU2Y2M5OGI2OGFmOWEwY2YyNzIwODNkMGJlN2Q2MDBmOGNlZTA2ODA3N2YyNWRhOTczMDA0MDAzNzliYzY3MTBmYjJmM2UxNTUzNDMzZWRlNWMzNmM0ZDBkZDIwMDUzMDM4ZGM2MjQ0YTQxNTc0ZGU4YWExNDQyN2RkMzhlNTI2YzQ2ZTYxY2MxOWMxNTA1ZGU3OWViMzIxZDA4M2JhYjdkMTI5MzE2ZGI2MjhlOGEwOGVmMTMyY2RhNThmZDlmNTZiNGRlNjU0ZmM2OTkxYjI2Njg3NTUyOTNkYThiOTA3NWY5MTAyOTQzMWY5ZDg2NWY1YjBkZTVmMDVjMjJlNjdkMjlhZmFlMGM4YzRjZDgwNDY0ZjQwN2U4MjI5NThhNmYyY2ZjNGFlNjVhZDliZjU0ZjgwZDE5OGUwMzc4?username=tg_at1uqlok
深圳电视剧频道,https://iptv.mydiver.eu.org/live/encrypted/N2E5ZDc4MDNmNDA4NGI1NWUxOGFkYzVhYzk0MWRiZDk6Y2VlOTM5NjgyMzg1MzlhYjk3MmMyNTlkNmQ3NTA3MzQxMzVjZmM1MDA5YmUwOGY5YmQ2ZDNhNDI0YjRmMWY4NzQ5OTVmMDQyMThlZmU1NTA2YzU2OGZmNjIwMDc2NWYwMjMzN2ZlZjE4MDAxZDc0ZTI3ZThkMjViYjRmY2ZiYzgxNjI5NjhlNTI1MmRjZTU0YmNjYjJmMzI2M2FhYzJjMDgzZTAyZTYwMzE3NGRlNGUzNTBlNDBmMWQwNzZjNWE0ZjI3MzE1YzNhOTUxNzllNjE3NjhlZDI0ZTQyNTdmZjQ4ZjllM2IxYmI0N2FkNjM2NzYxOGY4MDI5ZTM4YzY2YzNjMDlmZDU4NjY4OWMyZjdiNTg3ZWNlOWVkMGMzMmQ0ZmU1MzIwMmFmZjIyNDcwMGJmYWYxYmFiMTI2NDY2NWIxMThlM2Q4YTU4ZDBjYzNmMzAwYzZiMDkxZDlmMjE1YjM0YzZlNTQ1YjAyNjdkZjRkZjJlYTY4M2Y0ZjcxZTMy?username=tg_at1uqlok
深圳都市频道,https://iptv.mydiver.eu.org/live/encrypted/NmI5NTRmMTc3YjI1ZDZlZWI1MDc3ZmQxMjJiNzkyNjc6OTJjZDczNGI0MzNiOTdmN2IwYzZiZTMwOTNlMDZhYzM5NmI5N2VjZTc1M2IwMzQwOWJkYzVjOTQ1MmVlZTk3MmU0NDY3ZmMxZjhjMWNhMWE5ODVkZmZhY2EzZTI1NzZmMzA3MWM5MTZlYjQyMDAyMzUyZDQ2NTIxMTA2MmY1NTVlM2JiYmEzNDQyMjRmNzQ2N2IyMDA3NTBjMzc5OWQwMTlkOGU5MjllYzMzMzQ2ZGM2YWU1ZDA3MTJhNmVlZGUwNTI2NmUwM2ZiNDU4NzE4ZGFjM2NkOTliZDAwNjRiNTBiZGVlMzgwOGMwNzQ3YzhlYzdjZjUxYjFjMjdhNmY2ODBjOGU1ODFhNjU3OGU5OGFmMjMwMWFiOTA2MzMwODY4NmMzNzA3NzEyNzZiYTM0M2YxZTNmN2RkZjg2ZDRjZDkwNmU2YTYxMjMxYzJlMTU5MzA5OWQ5ZjBjMzcxMTljZmQ1YWEzZGJhNmNjNDQ2NmVlMTczYjU3YTM0ZjMwYzYx?username=tg_at1uqlok
深圳移动电视,https://iptv.mydiver.eu.org/live/encrypted/ZWEwYmU5YWI3YjRiM2FmYzY2NmNhNmRhMTgxNjg0ZjU6YjIyNmUyY2I5MjUzZjA3ODU3ZDBkMTk3MmNhMWJkMmNlOTU2MTA1NmYzYmQxYjRlZjY2ZWU0Y2FmYzRiYWZjMmZmNjFkOGUwY2U3OTVhMDYzYjQ1MzY1NzQzYjA4MTM0Yzg1YjkzMGUwM2U1ZDdmMGZhZTBjNDg0YzA5NDdmMGY1OGQ2ZjgxYzBiNTE5MjdjM2E4ZjkyNjVjZjI1OTcwNjViODUwMGY1ODM3ZDdiZDc0NDRkYTAwOTk5MGM5ZDk3Y2Q5OWY5MWUyMTczZDc3ZTIzMmZmODhjNTllZjNlOTc0ZjEwZmQ4Yjc1ZTI3NjUxMWI5YWIxMzEyYTQ2NTU3ZWQ5M2IwYTRhZTk4ZjdhZmRhODJmYjVlNDIwYzU5MTdiNzQwN2E2MTkwZmFmMGMwZDE3OWMwODAyN2ZiNDcwNWQwMzg3YjQ3ZGQxZWZlOGQ4ZjRiODA4NDhhYzM1OGFlNGUzYzY3Y2RjMzBiYTk3MzRlOTlhODE4OTdmYzNlMjcz?username=tg_at1uqlok
深圳公共频道,https://iptv.mydiver.eu.org/live/encrypted/ZDI4NzFkM2Y1OTk5Y2I1MDZiZDJhNGEwMmQ4ZTdlZjA6ZDE1ZGQ4ZGFkN2QwZjJhNTcwNjQxNjhiNjZjYzg5YTkxMjAyM2Y5ZmMxODIxZTBkMDQ4ZDVmMThjOGZlN2RmMzk4NjEzNjhmYmZmZWU4ODlkYWI4NjE3MDQ5MGQ1YWYxMWMzNjlhZTY1OTA3ODg4NmEwMmU3N2RkOGU4M2E4YWRlYTU3YzRkODE5ZTFkZjFlY2I4ZjljOWVhNmRkZDFmNzYzMmJlOTk0OTUyMGM5ZTY0NzkwZDZkMjZhYzM5MmZkOTY1Yjk1Y2U4NzQ1MzdlOWI3Y2Y4YjlmNjFmOTI2NDRhMTA3NmM3ODNkNzdlNWViZjUzOWZmYmVjMDVmZTBhZTg4NzU1Nzg4NmY0Mzc5NjU4ZDAzZThiZTIyMmEzZWE0ZDYwMWJlYjM1NWU4ZDhkY2FhMDc0MmYwNzZiMTc5MmZlMzhkNDE4N2RlNDdlNGY4MTU1OTczOGU0ZjQ3MDdhNGRjNDQ5MzFhNGQzNzU1ZTdmOTQ5ZDY1NTZkZGFmMjc1?username=tg_at1uqlok
茂名公共,https://iptv.mydiver.eu.org/live/encrypted/Zjk2ZWI1MmE4ODIyODVhOGNhOTY5NDQ2N2VlMzgwZTA6NTU3ZGIzNTdiY2I5M2IwMzIyNmM2Njk1MTNlNzIwNThhZjVjMWY4MGQwYjBiNjk1N2JjNmRjM2QzNWFkOTZhY2M1NTZmYmEzNTdhYjllYmVmYWI4MmZhOGIyNDlkNDgxYmYxM2Y1YWRkYzIxOTNmMzIzY2YyNDZjODAxYzRlNmVkMjY0ZWRkZTEyZmY0MzZlZWI1OWRiODJhZGZiYTlkY2I4ZGIyYjE0MzJmYzIzYzIyODliM2FkOGM1ZjMyODhjMWM5Y2UwYTViOTFiNGQ0MGU0NjdmZTE1YWI2MjY2OGU2OWFlOTE3ZGU5OTk3ZWM3MWYwZThmZTUzZDZiYjliODFjYWZiMDkyZGI3NTU5OWFmMzg1ZDcwNzljYmU2MmJjNTA4ZDk2OTRlZGFkNTQ2ZTlmMDliNWE1OTdlYzZhMDgzYzg5ZjAyMzM1ZTg3ZjVlYTRmODQ1NTNkNmEyNjQ3Zjg3YTJjYTA0MWUzNTIyZThiMzU2MTAxOGNjNzRhYmY5?username=tg_at1uqlok
河源公共,https://iptv.mydiver.eu.org/live/encrypted/YWMzZDZiYWIyZTQwN2FhMDFiYjA0YTk4MzIwNGY0ZDI6NTNjMDQxNTUyOGJiOTVjNWNhZWIyNjliZTZlZDMzM2QwM2EzMmU3YmE0ZWNmOTQ0NzY0MDc0MDUzNmM4MDg3ZGUyZjdlZDUzYTdkNjY3ODJhNDMyNzY2MzY5MjFkNTk2ZGNiNDJkY2Y2MWE5ZDllZGU2YmQ3MzVmMDk5Y2IwMzM2MTBmZmVhMTMwMmFhMWU5MmQ4NDQwOGZiNTBlNjVjYjdlOTEzMjJmODUwMGRjNjI4NWU5MzM4ZWJmNzgwNDY3ZGFhMGJjY2E1NWUwZTQxMjU3YjE1MDAxMGFjMzkyNGM5YTQ2MzAwMjY1YjEzMGExOWYwZDliN2FmMmRlOGM4NWFjZmVlNTUwMTRhMWQ2ZjdiNDcyYjM3YWY2NDkyOTRhZWFlNTE5YjVjYWM3NzUwOTc4YzFhOWZmZDI1ODIxZDk0MjdiMWFmYmE3NWM4NzhmZmZhYjVlMzkyZTNmNGRmYmY1ODhhNTk2M2M4NjYxYjM4NTlmZGZmNjcyN2NlZjQ3?username=tg_at1uqlok
汕尾文化生活,https://iptv.mydiver.eu.org/live/encrypted/YjExOTFmYmE5ZjEzMGY1ODY0ZTg1ZTNlZDUzOTFmYmI6MmQzOWNmMjEwOTljNjVlMzRmZWE3MjQxMTUxMjdjOTE3MDRmYjUyZTg1NGU2ZWIyZTZmNjA3YmM3M2RjNWQ3ZjYyYWViMGVkYjdlMzllZWU1ODM3MTA4YmI3MGI5YzA0NzVjNDNiZmI4NmU3MmM4NjAwYzM0MjZlZjA0NjQ5OWMxN2EzZmRmNTIzZDNhOGNkMWY5ZDFlYTdiNmNhN2ExZGJiMjYzYTQ4Njk1NGMwYjg3MGJmYmZiNTkxZGIwZjQxOTlkNWE0MzVhZGEwYTJlMmJlODdjMTc0MzZjOTkxOWVmN2M5NjRjY2JkNjEzMWMwMTMwZmQ2OTIwMzY3NWYwODQwY2Y0YzA1YTliNWE1YjM4Mjg0ODdjZmY3M2YwNmI2NGE1MjYwNmVhMmI3M2Y4ODE5ZWU1MDhhYTRmMjZlNDU5ODAwYWE5ZjFiNDIwYmRlMTU2OTk3NTk4NjM0YmEwY2JiOTE0OGM1ZTczODU1Y2U2YzczNGU2YWRkNmQ1MzJl?username=tg_at1uqlok
江门侨乡生活,https://iptv.mydiver.eu.org/live/encrypted/ZTkxYTM3ZDk4ZjlkYzRiZjhhODRmNWM0MTJjNzM3ZGM6Mjk1NjViYTBlOGY2MDcxYzJkMTNiNTcwZjMyYzc0YjU5ZjVkODMzY2JhMTY3ZDRmMzI1ZDNiYTlmZWIzNTQ5N2M5OTdiZDQxNmY0MjE1NjM4MTZiODgwZDg2YjcwM2U2MWUwYWFiY2YwZTU3YzMwZGI5ZDFiZjZmZmQwMWFlOTFhYWMyNDZkZjMzNGQ1YTBjMjg0YmY1OWY3YjM2NjFkY2QzNWY4MTJmNjNjZjdkYjc0NTA2MTRlNTBjNGI1YjNiNThjMWJlNjRjNWJhNzRkMTQ2YjFkZTRhZTYzNzEyMDBkZThmNWVkMTI1MjE4NmUxOTljOWM3MDY2NWEyMjUyMDZjYjY3ZjhlMGU2MGY5MzBlYTUzMGY2ZDcwMTM2OTFkMTY2ZTVlN2YzOTI1MzM5Y2I3NjBjOTJlYzJhZDA4ZmIzYjM5MTUzMjViMzdhMzdmY2IzNzQ4NTExYmQ2ZTU5ODA2ZDVhMzY1NTAxYjI2YjczMmRlNDdlZDcwODc1MGRk?username=tg_at1uqlok
茂名综合,https://iptv.mydiver.eu.org/live/encrypted/NzcwN2M1ZjlkNWVhODNkM2FlZTY3ODNkZjEzNjk2MjU6ODFhYjc3OGY5MjExMzcwYWQ5ZmMwNWIzNDk0MGE0NGUyNDA1OTJmMzgyMjg5ZGJkMGE1OGM0MjJiNDU3YTFkODU0ZGJhMTYxMmE2YjU3OGJlMzM3ZWE0OTY1YWU1MDQwYzQwNTg3NjI2MWI5YjA2MDJiMDFlZjM2ODc0NjFlMDMyZjQ3MWQwM2I5ZmY0YzQxMTllODZmOGE4YjBmYjY1MWZlZjkwZjgzYmQzNTEzMTBiY2NjYjNiZjQ5M2JmNWY4NGI2NzU3MDZiZjY1MWI1OTQyYjcxOTg3ZDM3YmJkN2UxN2E5NDdhYWFkZGEwYWE0YTAzMTliYmMxNTNjOGVmZjRhMjJhZjI4NDM5ODExMjgyOTJjNjFjMmJhMzg5NWY2YzdhYjMyZmYyNjRjNWEwNjI2Nzg1ZTdhYWMyZTk2ZWE1MjRiODY1NjdhN2Q4YTg3MDY2NDY0MjAzZjVkYjM0MjU3M2RmYjNjYTVlYzBkOWM3YTgxMGIxODI2MDFiODdi?username=tg_at1uqlok
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-1.m3u8
汕头经济,https://stream1.freetv.fun/shan-tou-jing-ji-1.ctv
汕头经济,https://iptv.mydiver.eu.org/live/encrypted/MjJhNzExNDgzYjcwMGRhMmU5MTZjZjY1ZTc1YjhmNWQ6ZWI1ZWM0NzM1Zjk0ZDJkNzRlYzhkNDYzY2IzN2FhNDMwYjNlYzE2NDEwOTYxNDMzMjM3ZDBiMjU5YTJjOTI0NDQ1YzdkMGFlZGMyOTNmZDc4Y2QwZjZiZDA3MTI1ZmM4NzY0Mjk2YmE1MWUwOTM0OTcyMDg2MTQ3OWFjODNkNDkxYzVjMGNmMGE0NTk2ZmJiMjMyMmJhYmY5YTlmZGJjOGYyZTgzMjg5OTMwYWVhNjg5MGQwMDBlMjg4Y2E3ZTdlMGQ3NjA4YjVlMWVlOWQ2NTFmMWY0YmZkNDIwNTA1ZmI3YjJjOGYyYTVkMDA1MjlkMTYxNGJhOWZmMjQwNzc5NGM5MTU0Y2IxZDZiYTFjMzBmNTRiOGJkZjY0ZDczNjA0M2JhMzUwNjc4Y2U1ZDRjYTk0ZTU2NWZlNDM1MzhjMTA5ODVhYTMyNGI0NGU5YjRiNWVkYTgwYTE2MzJjOWNkN2RhNDk4YjA4ZDk1MDc1ZDg1ODVjODdmMGI3MDM4Y2U2?username=tg_at1uqlok
汕头经济,https://iptv.mydiver.eu.org/live/encrypted/M2ZmOTY3MjZkYTc1ODc3MjA2MTU4Njg4YWYzYzQ4ZDU6OTEzMGZlMDdiOTM0Y2MxMjNlNjkyZDU0YTRlODE2NTgzMWZkOWExNTk1MTI1NjBjZDcwZjA4YzhiZjZmNWExOTJkMGY0MTBmZDk4MDZlZWVhMDhlMWYxNTQ1N2JiZjhhZjVmMmJhOGY1Y2IyZjIyYWI3NmQzY2JiYmQ1NjI5OGViYzI3MGYyM2VmN2M3N2VmZDJkZDFlZjYyM2MyNjgyMmJmNjVkZWUwZTgyNGZlM2JiMGQzNmY0NWFmNmFiYTE1YjAyMWM2MTg2MWNmZGQ1YmY2M2ZlM2ZmM2IwNTI1YzBmYWZlNGJlYjE5NzVjNjM2YzA5YWI0NWI1MzhkNWE2NzYyNWNkZDAyNTlhZWEwZjU1NWM3NWI5MWVlMDJmMmNmOWViYTBmMzQ4ZjM0ODBiOWUwZmNhZmE4OTFlYTQ4ZDg4YjQxZTVjN2I2ODlmYThlZjk3Y2MxODBiNmEyZDliMzI5NmE4NzEyNzAxNWJiMmUzOTdhNzhmNGIwZmNhMGNm?username=tg_at1uqlok
汕头文旅,https://iptv.mydiver.eu.org/live/encrypted/ODgxNzgzY2Q0NDE2Y2I1MTY1M2U5ODhhZWI4NDI1MzQ6YWZhYzkwYWViYTk3NTFmZjgwNWIwOTQ3MzZlMmQ3MzE1OTY1MzRkZDY0ZjY1ZGIwMTdjYmVmZTM0NWVkZGRkMjFjMDI0YzUwOWEwZWVmMjNmN2FjM2NkOWZkOTZlY2Q5YjIzNzk2ZGJlMmZiMjgyOWFjMTQ3Yjg3YTQ3YWNkZjBiMjcxNGU0YTdiYWJlMjQ3YTQyNjA1Yjc4NGIyYjVkYjVhNjE0YjIzNGUwMDcyYTcyM2VjZTM5YWEyYTBlYWFiOTRjZjkyMjZiZTMyNjk3NTNlNTliNDM3ODViMTljYTM0ODk2YmY3MTJiMDAzMGRlZjFiNmMwZjZmMjIyZjIxZjU4MzlkODJlNzBmNDRmMTk4OTlhNThkNTRiYzI5YTQyY2Y0NWRiMDY2MTI1YTAwMTYwODNkMjgwMGIyZjllMzc2MGJiYWQ2ZTk3M2ZhM2E2ODhhN2JiM2Q4MDNmYTc5ZjBmYTU4MzkxYTFiMDM3NWNkNTcyNWNmN2YzMDEzMTgz?username=tg_at1uqlok
珠江台,https://iptv.mydiver.eu.org/live/encrypted/MjM2Y2U4NjJiZGU4ZmMwYzM2NGQ2NGVjOTE4NWI4N2E6MjY4NDlmODlhODZjMTY1OTgzOTYxMWRiZTUyMGEyNWFhM2VlY2I0NzYwYWMxNTUyMGRlMjFkODE2NWVmZDUyMDY4ZjMwYmMzZGIyZDA2Yjc0YzAxYTEwNTBjYjViZTUxNTJhOWMxMDI4YjE2NDllMjM1OGIwMjMyZjlmZWVhOGQzNTI5N2RiZWFjYjZkMDUwYWFiODcwM2EzMzVmYjFiZWUzYzI0MDcwMWJjMzk0YjZjMGJhMWU4ZTk5ZjA1MjQyYzNiMjI1OThjMWJmMDU0ODQ5ZjJjMGQwNWQ2NGUxZmRjNjMyMzM5ZDkyYTZkMzAwYjlhMDQ3N2Q2YmZkZjEyNDdjY2M5NmFkMjJiM2ZjYzAzZDAyMTJiOWNlOTdkNzE3ZDFkZjY1NTM2OGE3ODUyMGY4YWNiYTA2ZGQxZWYwODNmMDliNzIwY2RiMjFlMTViODhiYjYxNzRiYmY5YTZlZDRjOGU4M2ZkMDg3NWIyM2U3ODM4OTYzOTQ4ZjdmMDAxYTBkMjA0ZjYwMDA1ZDA2Mjg3OTRmZmFlYmFmNjViMTllMWYyNzVmZGVhN2YwZWRlNzczOTlkZDNhMzM0ODU2NGJjYmExNDE4ZWJmM2EwZDI0NzI4NWYzNzIyNzkxY2Y5YjRjMjU5MmViNGQ4ZjNiM2RkMDRiMDZlMzM5ZjcxYzUxOTcyOTM4MzhjNTA3YTJhY2YwYjIxZGM4YTkyMzcwZA?username=tg_at1uqlok
珠江台,https://live.catvod.com/catvod_com.php?id=zhujiang&token=fed516878a413d77dd7d0abb0e3ae1ba36241088669efae30c0a706769dbb8f3%3A1758185546
佛山综合,http://120.77.205.62:8087/rtp/239.253.43.52:5146
茂名公共,http://120.77.205.62:8087/rtp/239.77.0.207:5146
江门综合,http://120.77.205.62:8087/rtp/239.77.0.195:5146
江门侨乡生活,http://120.77.205.62:8087/rtp/239.77.0.202:5146
汕头文旅,http://120.77.205.62:8087/rtp/239.253.43.47:5146
五华综合,http://p2hs.vzan.com/slowlive/621139761151691240/live.m3u8
丰顺综合,https://p2.vzan.com/701678271/024926084736123670/live.m3u8
广东综艺4K,http://117.141.162.238:8181/tsfile/live/faacts/1010_1.m3u8?key=txiptv&playlive=1&authid=0
广东综艺4K,http://117.141.162.238:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0
深圳电视剧频道,http://183.11.239.36:808/hls/141/index.m3u8
深圳财经生活,http://183.11.239.36:808/hls/151/index.m3u8
云浮综合,https://livestream.oeeee.com/slive/28283.m3u8
河源综合,http://121.37.185.74:18180/TV00000000000000000019@HHZT
南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
汕尾文化生活,https://iswtv.swrtv.com/live/whshpd.m3u8
汕尾新闻综合,http://58.62.235.86:10000/udp/239.77.1.189:5146
汕尾新闻综合,http://58.62.235.86:10000/udp/239.77.0.25:5146
汕尾文化生活,http://58.62.235.86:10000/udp/239.77.1.190:5146
茂名综合,http://120.77.205.62:8087/rtp/239.77.0.206:5146
茂名综合,http://rustdesk.szsun.xyz:8088/udp/239.77.0.206:5146
茂名公共,http://rustdesk.szsun.xyz:8088/udp/239.77.0.207:5146
开平生活,http://php.jdshipin.com:8880/chudian.php?id=kpsh
开平综合,http://php.jdshipin.com:8880/chudian.php?id=kpzh
新会综合,http://php.jdshipin.com:8880/chudian.php?id=xhzh
江门侨乡生活,http://58.62.235.86:10000/udp/239.77.0.196:5146
河源公共,http://php.jdshipin.com:8880/chudian.php?id=hygg
河源公共,http://rustdesk.szsun.xyz:8088/udp/239.253.43.214:5146
河源综合,http://php.jdshipin.com:8880/chudian.php?id=hyzh
深圳东部,http://rustdesk.szsun.xyz:8088/udp/239.77.1.224:5146
深圳公共频道,http://58.62.235.86:10000/udp/239.77.1.9:5146
深圳公共频道,http://58.62.235.86:10000/udp/239.77.1.126:5146
深圳娱乐频道,http://58.62.235.86:10000/udp/239.77.1.36:5146
深圳娱乐频道,http://58.62.235.86:10000/udp/239.77.1.243:5146
深圳少儿,http://183.11.239.36:808/hls/157/index.m3u8
深圳少儿,rtsp://183.59.156.166/PLTV/88888895/224/3221229795/10000100000000060000000009076007_0.smil?rrsip=125.88.104.40
深圳少儿,http://rustdesk.szsun.xyz:8088/udp/239.77.1.244:5146
深圳移动电视,http://rustdesk.szsun.xyz:8088/udp/239.77.1.175:5146
深圳移动电视,http://58.62.235.86:10000/udp/239.77.1.175:5146
深圳财经生活,http://58.62.235.86:10000/udp/239.77.1.22:5146
深圳都市频道,http://58.62.235.86:10000/udp/239.77.1.34:5146
清新综合,http://php.jdshipin.com:8880/chudian.php?id=qxzh
鹤山综合,http://php.jdshipin.com:8880/chudian.php?id=hszh
云浮综合,http://rustdesk.szsun.xyz:8088/udp/239.77.0.253:5146
佛山公共,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山影视,http://php.jdshipin.com:8880/fstv.php?id=fsys
佛山影视,http://rustdesk.szsun.xyz:8088/udp/239.253.43.56:5146
南国都市,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4

上海频道,#genre#
第一财经,http://t.061899.xyz/tl/dq.php?id=dycj
第一财经,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-11.m3u8
第一财经,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-13.m3u8
生活时尚,https://stream1.freetv.fun/ipv6-sheng-huo-shi-shang-5.m3u8
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-13.m3u8
新闻综合,https://stream1.freetv.fun/ipv6-xin-wen-zong-he-9.m3u8
纪实人文,https://stream1.freetv.fun/ipv6-ji-shi-ren-wen-12.m3u8
生活时尚,https://stream1.freetv.fun/ipv6-sheng-huo-shi-shang-8.m3u8
新闻综合,http://t.061899.xyz/tl/dq.php?id=shxwzh
新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-13.m3u8
上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-5.m3u8
上海外语,http://t.061899.xyz/tl/dq.php?id=shics
上海滩,http://luobo.bkpcp.top/yy/1382745184
上海都市,https://stream1.freetv.fun/shang-hai-du-shi-13.m3u8
上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-3.m3u8
上海纪实,https://iptv.mydiver.eu.org/live/encrypted/NjFmNTk0ODQ5MGUwYzc2NmMwZGIxMzEyMjdmZWM0YTU6MWY0NGVlYjMyNTQwMjY1MzQ0ZTU3ZTQwMDAxM2ExY2Y1MWUzM2ZlOWQyYjMzNDQxNDUxOTgzYzFjNzNiZDg1MTNlZWVlNDQ4NmIxOGRhNTk0ZTM5Y2YzMDkyNTMxMzQ5ZDkwNTBhYmFjOTNmMDZiM2EyNTliOWQ5ZWZiODMxYmFjZTQ3ZmYwYjA2MWM3NTRmNTdiYTdhNGVkMjQyNzMwMDdhZTU5ZDYxOTBhZTg4YmUwMTllNTk3NGZmMjllYjFjNDAwMjYxYjA3MTA3ZmFkNWY3YzA3OGIzYzExMGQwNDFjNWM0ZjU1ZGE2MjNkM2M5MmRhYmU4YTcyODIwNTQ5MDlhMzZjNjIyN2NlYzU1ZjA5MWY1NjllMTQ0NjNmM2Q3ODY5YjVhZTc3YWY0NDkwYjg0MDVjMTFhM2Q2ZTAwMjRlOGExYTZmOWExYWRlNDI5MWViNTU3NTgyZDI1YTYyZTE3OTI0N2I1YWJkYjUwMWVmNTgzZWJlNDdlMWQ3M2Iy?username=tg_at1uqlok
上海纪实,https://stream1.freetv.fun/ipv6-shang-hai-ji-shi-ren-wen-5.m3u8
上海纪实,https://stream1.freetv.fun/ipv6-shang-hai-ji-shi-ren-wen-3.m3u8
上海滩,https://txmov2.a.kwimgs.com/upic/2021/02/22/22/BMjAyMTAyMjIyMjU2NDFfMTI0MzE0NjMyOF80NDg1MDgzMTY5NF8yXzM=_b_B35aa4e9376173041991a9a379ff4ac56.mp4
法治天地,http://223.167.245.215:8001/rtp/239.45.1.46:5140
欢笑剧场,http://223.167.245.215:8001/rtp/239.45.3.196:5140
法治天地,http://106.53.99.30/tv/hot.php?id=fztd
都市剧场,http://180.165.1.5:9898/udp/239.45.3.136:5140
都市剧场,http://114.246.181.35:4022/udp/239.3.1.203:8001
都市剧场,http://112.46.105.20:8009/hls/72/index.m3u8
东方财经,http://222.95.140.66:58888/udp/239.49.0.95:8000
纪实人文,http://8.138.7.223/tv/shtv.php?id=xjs
金色频道,http://home.kaijuns.cn:4000/rtp/239.121.4.78:8442
东方财经,http://180.165.1.5:9898/udp/239.45.0.17:5140
法治天地,http://180.165.1.5:9898/udp/239.45.1.46:5140
纪实人文,http://219.141.46.175:8188/udp/238.255.2.106:5999
欢笑剧场,http://home.kaijuns.cn:4000/rtp/239.121.4.64:8358
东方财经,http://220.176.218.102:9000/udp/239.252.219.57:5140
欢笑剧场,http://180.165.1.5:9898/udp/239.45.1.4:5140
上海欢笑剧场4K,http://117.174.25.254:8188/rtp/239.0.0.201:5140
上海第一财经广播,https://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
上海外语,http://8.138.7.223/tv/migu3.php?id=shics
金山电视台,https://pili-live-hls.wdit.com.cn/wditlive/8818dfe5f4df45ba9a3f32964d172fb2b6d3.m3u8
上海滩,https://vip1.lz-cdn1.com/20220516/5843_f2d3e2af/1200k/hls/mixed.m3u8
上海外语,http://mg.hmysapp.cn:177/ckmg/zb.php?id=shics
全纪实,http://139.196.151.191/rtp/239.45.3.135:5140
嘉定电视台,http://139.196.151.191/rtp/239.45.3.185:5140
上海欢笑剧场4K,http://220.169.109.72:802/udp/239.76.254.66:9000
上海欢笑剧场4K,http://42.92.195.108:10000/udp/239.255.29.7:8231
上海教育,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001268/index.m3u8
上海教育,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001268/index.m3u8
上海教育,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001268/index.m3u8?
全纪实,http://www.yao87.com:4022/udp/239.76.253.137:9000
全纪实,http://106.116.126.201:4022/rtp/239.254.201.200:6356
金色频道,http://114.104.183.187:8686/udp/238.1.78.76:6480

河北频道,#genre#
